image_id,canny_edge_density,multiscale_lab_residual_entropy,jpeg_bytes_per_pixel_q90,hasler_susstrunk_colourfulness,global_luminance_cv,horizontal_mirror_similarity
X_opencv_S100_R100,0.009967803955078125,4.002020968325273,0.067291259765625,8.236537891840785,0.30726373093260256,0.9237548528933057
X_opencv_S100_R101,0.009807586669921875,3.0744294280820887,0.060138702392578125,39.65977381129066,0.08093177125263672,0.9872727338005515
X_opencv_S100_R102,0.009494781494140625,3.2354936019788783,0.06296920776367188,33.19330704266797,0.09434179449853879,0.9915904624789369
X_opencv_S100_R103,0.01018524169921875,3.6940490816921696,0.06756210327148438,28.804937238073194,0.16127912399109143,0.9645815681008731
X_opencv_S100_R104,0.009708404541015625,3.7101763784214885,0.06583404541015625,17.18266097475796,0.19436353110045623,0.9828052296357996
X_opencv_S100_R105,0.01013946533203125,2.9551318032787357,0.0553436279296875,37.5629267865862,0.07183509086614298,0.9905738980162377
X_opencv_S100_R106,0.01116943359375,3.469330154542115,0.06388473510742188,41.343365514656675,0.149239590960291,0.9484377991919424
X_opencv_S100_R107,0.0097503662109375,3.558113076165733,0.06403350830078125,28.72848093783921,0.14248573307188686,0.9751610849417892
X_opencv_S100_R108,0.00957489013671875,3.6967803884640107,0.06374359130859375,16.80275965587231,0.1913842442869637,0.9754405302159926
X_opencv_S100_R109,0.009990692138671875,3.9164204096497492,0.06716156005859375,7.301862369685347,0.2856690980257776,0.9382919012331495
X_opencv_S100_R110,0.010807037353515625,3.472972484836609,0.061573028564453125,37.90644329786034,0.12166483434452749,0.9567774454752604
X_opencv_S100_R111,0.009441375732421875,3.39469058323248,0.06023406982421875,27.004147423640227,0.1315561320892395,0.9589587342505361
X_opencv_S100_R112,0.01033782958984375,3.789222067228278,0.06586837768554688,20.835281569245982,0.2440433272718162,0.9108914244408701
X_opencv_S100_R113,0.009975433349609375,3.826450217227514,0.06468963623046875,7.347525290528477,0.2621799129321113,0.9258411482268689
X_opencv_S100_R114,0.008846282958984375,3.4010032889159056,0.062435150146484375,33.72282419045986,0.10409874845472854,0.9724371816597733
X_opencv_S100_R115,0.00959014892578125,3.344146942733655,0.058795928955078125,26.305111992445614,0.1266528325322287,0.9510424146465226
X_opencv_S100_R116,0.0101470947265625,3.691095318316144,0.0627899169921875,19.662154576870094,0.21211201956119147,0.9045137891582414
X_opencv_S100_R117,0.010082244873046875,3.835294053711486,0.0632781982421875,7.85591912244146,0.24439412808887742,0.910057845770144
X_opencv_S100_R118,0.010364532470703125,3.3809708876212525,0.06307601928710938,49.13871482607443,0.1281589881409316,0.9345476935891545
X_opencv_S100_R119,0.010349273681640625,3.520637426604718,0.0620269775390625,32.976500352651335,0.12406679892965822,0.9588397755342372
X_opencv_S100_R120,0.0093841552734375,3.547552072513937,0.0596466064453125,18.519556425892503,0.18873636637422309,0.9119010177313113
X_opencv_S100_R121,0.0097503662109375,3.774505071902088,0.06305313110351562,7.508495263932151,0.23651280082034806,0.9063034955193014
X_opencv_S100_R122,0.01024627685546875,3.082087234884962,0.060550689697265625,44.84326813420272,0.0940719481523756,0.9555786731196385
X_opencv_S100_R123,0.009929656982421875,3.3611188977017483,0.061855316162109375,34.297980454096056,0.1077311342651019,0.9551516364602481
X_opencv_S100_R124,0.0101165771484375,3.7923781188183776,0.06816864013671875,31.659305612060457,0.22515338370972396,0.8878122067918964
X_opencv_S101_R000,0.00872802734375,2.498269034196904,0.052639007568359375,35.24730309462462,0.0833391635099447,0.9944005629595588
X_opencv_S101_R001,0.009521484375,2.9023957807658114,0.057125091552734375,37.42710369928083,0.13432423441269115,0.9709299124923407
X_opencv_S101_R002,0.00891876220703125,2.8808185164216926,0.05493927001953125,26.136133590647923,0.14555605218819706,0.9848095463771446
X_opencv_S101_R003,0.0098724365234375,3.4742927185817294,0.0592498779296875,19.951695562927334,0.25623218733063874,0.9310126510320925
X_opencv_S101_R004,0.0092010498046875,3.2061891526071853,0.05619049072265625,7.305378971254232,0.263976604523533,0.9687144260780484
X_opencv_S101_R005,0.009246826171875,2.76951970821103,0.051982879638671875,34.112815073682086,0.1198815325918816,0.9802832210765166
X_opencv_S101_R006,0.0087738037109375,2.8384254443306602,0.051418304443359375,26.25886051271862,0.13381168042461053,0.9861594106636795
X_opencv_S101_R007,0.009521484375,3.1727269869714565,0.05695343017578125,18.976191463597402,0.2299662562196009,0.9509684244791666
X_opencv_S101_R008,0.008941650390625,3.163783531139631,0.053501129150390625,7.339813660081897,0.25214893461179405,0.9755217309091605
X_opencv_S101_R009,0.00986480712890625,3.035176966989579,0.055042266845703125,46.15979208239606,0.17180655206840265,0.9373846315870098
X_opencv_S101_R010,0.00982666015625,3.2017101461954587,0.05786895751953125,31.923794455414228,0.20036597418364943,0.9151583503274356
X_opencv_S101_R011,0.00921630859375,3.074878058737045,0.054443359375,18.592814341878675,0.20096500007050302,0.9520129334692862
X_opencv_S101_R012,0.00875091552734375,3.0431321640189037,0.052310943603515625,7.056705984743819,0.24366527215402028,0.9397405287798714
X_opencv_S101_R013,0.0095367431640625,2.790969240261702,0.05387115478515625,43.50692920645166,0.12468029171107158,0.94853141635072
X_opencv_S101_R014,0.0089569091796875,2.7457657449416324,0.049976348876953125,30.730896462743782,0.11171952731976172,0.965712932511872
X_opencv_S101_R015,0.0089111328125,2.910299778198269,0.052646636962890625,17.87351655276552,0.18944576535182248,0.9281866335401348
X_opencv_S101_R016,0.0092010498046875,3.197076006438553,0.054767608642578125,7.884218879142257,0.30468436937085713,0.8562663957184437
X_opencv_S101_R017,0.00893402099609375,2.6442104540348774,0.050121307373046875,37.9340738739134,0.10815439004598201,0.9578811645507812
X_opencv_S101_R018,0.00876617431640625,2.6858475466781404,0.0498809814453125,32.367972392474734,0.10524407692426742,0.9583720487706802
X_opencv_S101_R019,0.0095062255859375,3.0865344641331984,0.055145263671875,28.445634776553387,0.18605890374344936,0.9097169763901655
X_opencv_S101_R020,0.009166717529296875,3.1855697490051296,0.053863525390625,7.44390530025082,0.27780048041545585,0.8698775347541361
X_opencv_S101_R021,0.008472442626953125,2.496883570450033,0.0489349365234375,35.50826818041502,0.08817413284685416,0.95734489291322
X_opencv_S101_R022,0.00928497314453125,2.82418015578039,0.052814483642578125,41.118690657283054,0.14943781558019112,0.9199029062308517
X_opencv_S101_R023,0.0086517333984375,2.938842152501922,0.052684783935546875,26.892274466155516,0.16427555973666094,0.9384537042356005
X_opencv_S101_R024,0.008758544921875,2.9915570207740867,0.0505523681640625,16.6906405164995,0.18617864620557165,0.9211988561293658
X_opencv_S101_R025,0.009059906005859375,2.9255005582454907,0.056964874267578125,32.391345059372064,0.1105163960528648,0.9908825145048253
